dataset,run,model,parameters,speed_cap_mps,vector_rmse_mps,displacement_mae_m,speed_mae_mps,median_angle_deg,vector_r2,samples,predicted_contact_rate,false_contact_rate,compared_pairs
crossing external,crossing_90_d_8,tensor_no_isotropic,8,100.0,0.3703907661421259,0.12499321472785303,0.17407894787249703,18.325764847849126,0.7940066323716485,6000.0,0.021370269601780855,0.012416522384368044,20215.0
crossing external,crossing_90_d_8,tensor_no_forward,8,100.0,0.3706689861030503,0.12498545758409746,0.17104859453835253,18.20521121154685,0.7936970512656398,6000.0,0.021617610685134802,0.01256492703438041,20215.0
crossing external,crossing_90_d_8,tensor_no_closing,8,100.0,0.37276791526713476,0.1261880046375072,0.17536210496221036,18.709059481062972,0.7913540375478579,6000.0,0.02067771456838981,0.012119713084343309,20215.0
crossing external,crossing_90_d_8,tensor_no_wall,9,100.0,0.37139778356081493,0.12517547495895234,0.17500624890156197,18.190700539140142,0.7928850012701278,6000.0,0.021370269601780855,0.012268117734355677,20215.0
crossing external,crossing_90_d_8,tensor_response,10,100.0,0.3714455954892057,0.1252559655897712,0.1749720837200049,18.206753930181467,0.7928316719002164,6000.0,0.021370269601780855,0.012268117734355677,20215.0
crossing external,crossing_90_d_8,tensor_without_cap,10,100.0,0.3714455954892057,0.1252559655897712,0.1749720837200049,18.206753930181467,0.7928316719002164,6000.0,0.021370269601780855,0.012268117734355677,20215.0
crossing external,crossing_90_d_8,unrestricted_ten_scalar,22,100.0,0.37203525304457835,0.12486584112827231,0.17352688485585274,18.15716608886879,0.792173404134699,6000.0,0.020925055651743754,0.011773435567647787,20215.0
crossing external,crossing_90_d_8,invariant_ridge,26,100.0,0.37283997877515024,0.12514968656722444,0.17619532829510232,18.209219707930934,0.7912733588589014,6000.0,0.021023992085085333,0.011822903784318575,20215.0
crossing external,crossing_90_d_8,interaction_mlp,18434,100.0,0.3565738385871709,0.11943411390593028,0.18439337793378502,15.137673566710511,0.8090885887983892,6000.0,0.01973781845164482,0.010239920850853327,20215.0
crossing external,crossing_90_d_8,goal_stable_neural,18434,100.0,0.3576123979490092,0.11946448355445403,0.1852388816840712,15.054086999356743,0.8079748695218077,6000.0,0.01958941380163245,0.01009151620084096,20215.0
crossing external,crossing_90_d_8,tensor_residual,18700,100.0,0.344539735254758,0.1151124715968034,0.16690920972073123,15.203456820978104,0.8217573761619625,6000.0,0.01973781845164482,0.010437793717536482,20215.0
crossing external,crossing_90_d_8,tensor_residual_ungated,18700,100.0,0.344539735254758,0.1151124715968034,0.16690920972073123,15.203456820978104,0.8217573761619625,6000.0,0.01973781845164482,0.010437793717536482,20215.0
crossing external,crossing_90_d_8,gel_ped,37134,100.0,0.34721238265176335,0.11611375494069849,0.17407524626679424,14.998381559283143,0.8189813401305768,6000.0,0.019391540934949294,0.01004204798417017,20215.0
crossing external,crossing_90_e_1,constant_velocity,0,100.0,0.40660815750547846,0.14068023259136844,0.1482081763426271,14.308451808589565,0.8311836979784442,6000.0,0.021418372203712517,0.0165992384578772,16808.0
crossing external,crossing_90_e_1,social_force,4,100.0,0.3920470121489968,0.13633785568709697,0.1543224433888599,13.77142762251914,0.8430582450219317,6000.0,0.019217039504997622,0.014457401237505949,16808.0
crossing external,crossing_90_e_1,isotropic_constrained,4,100.0,0.39204701218156185,0.1363378557090141,0.15432244344155008,13.771427362125616,0.8430582449958592,6000.0,0.019217039504997622,0.014457401237505949,16808.0
crossing external,crossing_90_e_1,isotropic_unconstrained,4,100.0,0.39204701218156185,0.1363378557090141,0.15432244344155008,13.771427362125616,0.8430582449958592,6000.0,0.019217039504997622,0.014457401237505949,16808.0
crossing external,crossing_90_e_1,shared_goal_frame,6,100.0,0.3856994822820488,0.1347473782966431,0.1678644408880511,13.043868635439884,0.8480991095179072,6000.0,0.018681580199904808,0.013921941932413136,16808.0
crossing external,crossing_90_e_1,decoupled_scalar_geometry,8,100.0,0.3811797870496762,0.13170353259333273,0.14617992231516821,13.077569288081367,0.8516382545221454,6000.0,0.01903855306996668,0.014278914802475012,16808.0
crossing external,crossing_90_e_1,tensor_persistence_only,2,100.0,0.3596147431459492,0.12285551515936693,0.16105123033720273,11.409332274239304,0.8679503712899984,6000.0,0.017432175154688243,0.012494050452165636,16808.0
crossing external,crossing_90_e_1,tensor_no_isotropic,8,100.0,0.3566303593957602,0.12167370910113379,0.16060477037741705,11.26391382527891,0.8701329933482649,6000.0,0.017253688719657306,0.012196573060447406,16808.0
crossing external,crossing_90_e_1,tensor_no_forward,8,100.0,0.3568030803885107,0.12153339080484418,0.1593928551651001,11.196541587647694,0.870007170128307,6000.0,0.017432175154688243,0.012375059495478343,16808.0
crossing external,crossing_90_e_1,tensor_no_closing,8,100.0,0.35759552957437296,0.12223276992120191,0.16047631285611907,11.333198844325496,0.8694291083795406,6000.0,0.01618277010947168,0.011244645406949073,16808.0
crossing external,crossing_90_e_1,tensor_no_wall,9,100.0,0.3567380027850792,0.12158716297249156,0.16113529675188104,11.293571110121114,0.8700545847994106,6000.0,0.017551166111375534,0.012375059495478343,16808.0
crossing external,crossing_90_e_1,tensor_response,10,100.0,0.3567771133295763,0.12163246901065346,0.16106171080792092,11.233052798910105,0.8700260904170003,6000.0,0.017253688719657306,0.01213707758210376,16808.0
crossing external,crossing_90_e_1,tensor_without_cap,10,100.0,0.3567771133295763,0.12163246901065346,0.16106171080792092,11.233052798910105,0.8700260904170003,6000.0,0.017253688719657306,0.01213707758210376,16808.0
crossing external,crossing_90_e_1,unrestricted_ten_scalar,22,100.0,0.35736000104743476,0.12139948960426677,0.16030726503714549,11.198258884942593,0.8696010514801122,6000.0,0.01707520228462637,0.012018086625416468,16808.0
crossing external,crossing_90_e_1,invariant_ridge,26,100.0,0.35851452372626347,0.12194278251968663,0.16297923317662769,11.211939432650992,0.8687571308877073,6000.0,0.017015706806282723,0.01183960019038553,16808.0
crossing external,crossing_90_e_1,interaction_mlp,18434,100.0,0.35232673296569655,0.12093158614741771,0.16965441915584495,10.82585267571817,0.8732484142226842,6000.0,0.016004283674440744,0.010947168015230843,16808.0
crossing external,crossing_90_e_1,goal_stable_neural,18434,100.0,0.35318345676483054,0.12097802795444781,0.17027736796242843,10.822250747170077,0.8726312420586526,6000.0,0.0159447881960971,0.010887672536887197,16808.0
crossing external,crossing_90_e_1,tensor_residual,18700,100.0,0.3418064898778219,0.11661050899103072,0.1533785015460863,10.935705082532602,0.8807048419761285,6000.0,0.016301761066158972,0.011244645406949073,16808.0
crossing external,crossing_90_e_1,tensor_residual_ungated,18700,100.0,0.3418064898778219,0.11661050899103072,0.1533785015460863,10.935705082532602,0.8807048419761285,6000.0,0.016301761066158972,0.011244645406949073,16808.0
crossing external,crossing_90_e_1,gel_ped,37134,100.0,0.3445984449594973,0.11787023383589706,0.15998063559215503,10.910253258249742,0.8787480212844178,6000.0,0.0159447881960971,0.011006663493574488,16808.0
crossing external,crossing_90_e_2,constant_velocity,0,100.0,0.41991187567551996,0.1446431429109907,0.15845496097349376,15.67883404669786,0.8168819129275788,6000.0,0.024379353455974282,0.01652080728701554,22396.0
crossing external,crossing_90_e_2,social_force,4,100.0,0.4062274544630605,0.14048791073394082,0.16466901846836415,15.009930715976886,0.8286226310134505,6000.0,0.022459367744240042,0.014645472405786748,22396.0
crossing external,crossing_90_e_2,isotropic_constrained,4,100.0,0.40622745451435527,0.1404879107532446,0.16466901853672086,15.009930713784328,0.8286226309701704,6000.0,0.022459367744240042,0.014645472405786748,22396.0
crossing external,crossing_90_e_2,isotropic_unconstrained,4,100.0,0.40622745451435527,0.1404879107532446,0.16466901853672086,15.009930713784328,0.8286226309701704,6000.0,0.022459367744240042,0.014645472405786748,22396.0
crossing external,crossing_90_e_2,shared_goal_frame,6,100.0,0.40053795503836687,0.1388728200387711,0.17809979413196939,14.314486677980362,0.8333895333640711,6000.0,0.021387747812109306,0.013529201643150563,22396.0
crossing external,crossing_90_e_2,decoupled_scalar_geometry,8,100.0,0.3965785647815045,0.13641300034551415,0.15683747084241978,14.440748050404515,0.8366672020211428,6000.0,0.02201285943918557,0.01424361493123772,22396.0
crossing external,crossing_90_e_2,tensor_persistence_only,2,100.0,0.3870827144698195,0.1313123431687012,0.17689654717071995,13.396260019022856,0.8443953811010154,6000.0,0.020673334524022147,0.012904090016074298,22396.0
crossing external,crossing_90_e_2,tensor_no_isotropic,8,100.0,0.3848895332223108,0.13023277305078174,0.17674286023651897,13.317716778706174,0.8461536736673748,6000.0,0.019914270405429542,0.012323629219503482,22396.0
crossing external,crossing_90_e_2,tensor_no_forward,8,100.0,0.38538438926980206,0.13019137538733264,0.17457889041267816,13.155061972071616,0.8457578160507556,6000.0,0.020182175388462224,0.01254688337203072,22396.0
crossing external,crossing_90_e_2,tensor_no_closing,8,100.0,0.3843584048853988,0.1304604086688905,0.17667109650718177,13.270620679969447,0.8465779812000975,6000.0,0.019646365422396856,0.012145025897481693,22396.0
crossing external,crossing_90_e_2,tensor_no_wall,9,100.0,0.3851608809026419,0.13020439417012863,0.17692975016750695,13.220653282078562,0.8459366734342509,6000.0,0.020226826218967674,0.012412930880514378,22396.0
crossing external,crossing_90_e_2,tensor_response,10,100.0,0.385078045549249,0.13024114030110406,0.1768921844678248,13.205269591578825,0.8460029341497266,6000.0,0.02027147704947312,0.012457581711019825,22396.0
crossing external,crossing_90_e_2,tensor_without_cap,10,100.0,0.385078045549249,0.13024114030110406,0.1768921844678248,13.205269591578825,0.8460029341497266,6000.0,0.02027147704947312,0.012457581711019825,22396.0
crossing external,crossing_90_e_2,unrestricted_ten_scalar,22,100.0,0.38708489841157395,0.13038937923933722,0.17560194754639197,13.158445718734633,0.8443936252365949,6000.0,0.019691016252902305,0.012055724236470798,22396.0
crossing external,crossing_90_e_2,invariant_ridge,26,100.0,0.38832955701703886,0.13102146445461219,0.1789229729708589,13.158604870580163,0.8433913221507153,6000.0,0.019780317913913197,0.01187712091444901,22396.0
crossing external,crossing_90_e_2,interaction_mlp,18434,100.0,0.3787205871359969,0.12881206142431978,0.17936721347813697,12.635767023073504,0.8510457990438776,6000.0,0.019378460439364174,0.01151991427040543,22396.0
crossing external,crossing_90_e_2,goal_stable_neural,18434,100.0,0.3783984664580623,0.128646241388939,0.17983794228396627,12.68053276810425,0.8512990771840837,6000.0,0.01928915877835328,0.011385961778889087,22396.0
crossing external,crossing_90_e_2,tensor_residual,18700,100.0,0.3697802341423904,0.12496949766782756,0.16417411320254544,12.340558836975497,0.8579954321287563,6000.0,0.020182175388462224,0.01201107340596535,22396.0
crossing external,crossing_90_e_2,tensor_residual_ungated,18700,100.0,0.3697802341423904,0.12496949766782756,0.16417411320254544,12.340558836975497,0.8579954321287563,6000.0,0.020182175388462224,0.01201107340596535,22396.0
crossing external,crossing_90_e_2,gel_ped,37134,100.0,0.37173150543878536,0.12597965006185316,0.170136156807009,12.505626668084691,0.856492807110069,6000.0,0.019691016252902305,0.011743168422932666,22396.0
crossing external,crossing_90_e_3,constant_velocity,0,100.0,0.4307936075334297,0.14961594472711315,0.163408463133426,15.835114468190278,0.780025193572512,6000.0,0.02387742278505486,0.018657257479820194,20689.0
crossing external,crossing_90_e_3,social_force,4,100.0,0.41572005132359174,0.14503837117622623,0.1694559947195405,15.294270797146533,0.7951498019585124,6000.0,0.02223403741118469,0.016965537242012663,20689.0
crossing external,crossing_90_e_3,isotropic_constrained,4,100.0,0.4157200514114665,0.145038371218759,0.1694559948496122,15.294270844315982,0.7951498018719101,6000.0,0.02223403741118469,0.016965537242012663,20689.0
crossing external,crossing_90_e_3,isotropic_unconstrained,4,100.0,0.4157200514114665,0.145038371218759,0.1694559948496122,15.294270844315982,0.7951498018719101,6000.0,0.02223403741118469,0.016965537242012663,20689.0
crossing external,crossing_90_e_3,shared_goal_frame,6,100.0,0.4065200038061025,0.14225113662480995,0.1797930966130447,14.67640454365795,0.8041163058972554,6000.0,0.02170235390787375,0.01628884914688965,20689.0
crossing external,crossing_90_e_3,decoupled_scalar_geometry,8,100.0,0.40318530122899615,0.1402248159564274,0.1621057069949812,14.775135058839586,0.8073168110706699,6000.0,0.02223403741118469,0.016917202378075306,20689.0
crossing external,crossing_90_e_3,tensor_persistence_only,2,100.0,0.3929730295020599,0.13521026543261686,0.1841616385994026,13.27205743304565,0.8169541303995662,6000.0,0.02044564744550244,0.014983807820580985,20689.0
crossing external,crossing_90_e_3,tensor_no_isotropic,8,100.0,0.3908632080538872,0.13432912115622145,0.18364539295485657,13.088845421673613,0.8189143534155855,6000.0,0.021074000676688093,0.015322151868142491,20689.0
crossing external,crossing_90_e_3,tensor_no_forward,8,100.0,0.3911845304522356,0.13430029796518714,0.1822581548636916,13.167812857261538,0.8186164958003515,6000.0,0.020832326357001305,0.015080477548455701,20689.0
crossing external,crossing_90_e_3,tensor_no_closing,8,100.0,0.39004633425203955,0.13430384446137358,0.18329131935748483,13.164732503738456,0.8196704723982308,6000.0,0.02020397312581565,0.014693798636956837,20689.0
crossing external,crossing_90_e_3,tensor_no_wall,9,100.0,0.39118635967678467,0.13438558794832164,0.18415205870236723,13.163940576377593,0.8186147994554882,6000.0,0.02092899608487602,0.015128812412393059,20689.0
crossing external,crossing_90_e_3,tensor_response,10,100.0,0.39099050230174226,0.1343634441660286,0.18401485633530903,13.204610093885766,0.8187963841910898,6000.0,0.020977330948813377,0.015225482140267775,20689.0
crossing external,crossing_90_e_3,tensor_without_cap,10,100.0,0.39099050230174226,0.1343634441660286,0.18401485633530903,13.204610093885766,0.8187963841910898,6000.0,0.020977330948813377,0.015225482140267775,20689.0
crossing external,crossing_90_e_3,unrestricted_ten_scalar,22,100.0,0.3936785793992291,0.13476653483909096,0.18374441691654697,12.932897848774365,0.8162962535381546,6000.0,0.02073565662912659,0.014983807820580985,20689.0
crossing external,crossing_90_e_3,invariant_ridge,26,100.0,0.3952174831469377,0.13540946748955296,0.18678981001977732,13.017862569426578,0.8148572373171984,6000.0,0.02092899608487602,0.015080477548455701,20689.0
crossing external,crossing_90_e_3,interaction_mlp,18434,100.0,0.3868456343454715,0.13358989429407844,0.185687380004831,12.826123223474456,0.8226178788690883,6000.0,0.01947895016675528,0.013727101358209677,20689.0
crossing external,crossing_90_e_3,goal_stable_neural,18434,100.0,0.38715023882624283,0.13352146034936171,0.18603200042069853,12.819038534039642,0.8223384254829329,6000.0,0.019382280438880566,0.013630431630334961,20689.0
crossing external,crossing_90_e_3,tensor_residual,18700,100.0,0.3774167149227579,0.12991975481082974,0.17215296222640764,12.898678668013098,0.831159471067155,6000.0,0.019043936391319058,0.013485427038522886,20689.0
crossing external,crossing_90_e_3,tensor_residual_ungated,18700,100.0,0.3774167149227579,0.12991975481082974,0.17215296222640764,12.898678668013098,0.831159471067155,6000.0,0.019043936391319058,0.013485427038522886,20689.0
crossing external,crossing_90_e_3,gel_ped,37134,100.0,0.3803712865564562,0.13114004589773007,0.17786704188581803,12.786018746993955,0.8285056191118403,6000.0,0.019527285030692638,0.013872105950021751,20689.0
crossing external,crossing_90_e_4,constant_velocity,0,100.0,0.43421555227022135,0.15110144266388623,0.15138988090377273,22.81919299928047,0.7198560704502301,6000.0,0.02644497228820269,0.01921351280021114,18945.0
crossing external,crossing_90_e_4,social_force,4,100.0,0.41645093273998174,0.14531860754243653,0.15363417054262057,21.68149800591199,0.7423096559039131,6000.0,0.024967009765109526,0.01762998152546846,18945.0
crossing external,crossing_90_e_4,isotropic_constrained,4,100.0,0.41645093280328316,0.14531860757379617,0.1536341706419771,21.68149801250169,0.7423096558255742,6000.0,0.024967009765109526,0.01762998152546846,18945.0
crossing external,crossing_90_e_4,isotropic_unconstrained,4,100.0,0.41645093280328316,0.14531860757379617,0.1536341706419771,21.68149801250169,0.7423096558255742,6000.0,0.024967009765109526,0.01762998152546846,18945.0
crossing external,crossing_90_e_4,shared_goal_frame,6,100.0,0.4067333251027565,0.14200063447444675,0.1640038854904031,20.788001362304612,0.7541954139044572,6000.0,0.023594615993665875,0.016152019002375298,18945.0
crossing external,crossing_90_e_4,decoupled_scalar_geometry,8,100.0,0.40626971178076526,0.14113089262320944,0.14869981561492715,20.781328762653366,0.7547554532533396,6000.0,0.0242808128793877,0.016943784639746634,18945.0
crossing external,crossing_90_e_4,tensor_persistence_only,2,100.0,0.3966986557539379,0.13564856628561484,0.1754987240295457,19.45180924892234,0.7661744713840402,6000.0,0.023964106624439166,0.016310372129849565,18945.0
crossing external,crossing_90_e_4,tensor_no_isotropic,8,100.0,0.3938048674010121,0.1343694790898646,0.17393128169081803,18.790534713201442,0.7695733921557488,6000.0,0.023436262866191607,0.015676959619952493,18945.0
crossing external,crossing_90_e_4,tensor_no_forward,8,100.0,0.3948022098784083,0.13448377101007725,0.17266164380173843,18.745877353553926,0.7684047663997209,6000.0,0.023330694114542097,0.015782528371602007,18945.0
crossing external,crossing_90_e_4,tensor_no_closing,8,100.0,0.3925587615539586,0.13434874858046397,0.1733357718322594,19.355284789153366,0.7710293500624277,6000.0,0.022538928477170758,0.015201900237529691,18945.0
crossing external,crossing_90_e_4,tensor_no_wall,9,100.0,0.39421878459504783,0.13433495151668126,0.1741738026808076,18.817412284948865,0.769088747768802,6000.0,0.02338347849036685,0.015782528371602007,18945.0
crossing external,crossing_90_e_4,tensor_response,10,100.0,0.39401954114012083,0.1343426378140209,0.17404670305768088,18.813029055216383,0.769322100064816,6000.0,0.023172340987067826,0.015624175244127738,18945.0
crossing external,crossing_90_e_4,tensor_without_cap,10,100.0,0.39401954114012083,0.1343426378140209,0.17404670305768088,18.813029055216383,0.769322100064816,6000.0,0.023172340987067826,0.015624175244127738,18945.0
crossing external,crossing_90_e_4,unrestricted_ten_scalar,22,100.0,0.3952560879591617,0.1341761643614336,0.1737062225928276,18.809735565932932,0.7678719607569191,6000.0,0.022961203483768806,0.015307468989179203,18945.0
crossing external,crossing_90_e_4,invariant_ridge,26,100.0,0.3962362740495866,0.1346325975703839,0.17618892828807567,18.860528236787612,0.7667192357077406,6000.0,0.022961203483768806,0.015307468989179203,18945.0
crossing external,crossing_90_e_4,interaction_mlp,18434,100.0,0.3783638371451355,0.12931579452540956,0.17247865110802027,16.90770377580185,0.7872891174402256,6000.0,0.021694378463974665,0.014146212721034574,18945.0
crossing external,crossing_90_e_4,goal_stable_neural,18434,100.0,0.37880999919656966,0.12915177331375113,0.17322913944022625,16.856117187253098,0.7867871694793197,6000.0,0.021272103457376616,0.013723937714436528,18945.0
crossing external,crossing_90_e_4,tensor_residual,18700,100.0,0.3707998851115942,0.12627825228829825,0.15952937297824846,17.06497213221564,0.7957088049267331,6000.0,0.022591712852995514,0.014937978358405912,18945.0
crossing external,crossing_90_e_4,tensor_residual_ungated,18700,100.0,0.3707998851115942,0.12627825228829825,0.15952937297824846,17.06497213221564,0.7957088049267331,6000.0,0.022591712852995514,0.014937978358405912,18945.0
crossing external,crossing_90_e_4,gel_ped,37134,100.0,0.3725857326759274,0.12710491743449068,0.16496433575696665,16.9770959687621,0.7937362504434325,6000.0,0.0220110847189232,0.014515703351807865,18945.0
crossing external,crossing_90_e_5,constant_velocity,0,100.0,0.42882769339794274,0.14838703569075964,0.1485958170495097,25.077526426128962,0.6759305504946225,6000.0,0.02556056370171735,0.01791521652307868,17527.0
crossing external,crossing_90_e_5,social_force,4,100.0,0.41254544927190007,0.14318049170852684,0.15324188914244954,23.443857562405356,0.7000726674881891,6000.0,0.024134192959434017,0.016488845780795344,17527.0
crossing external,crossing_90_e_5,isotropic_constrained,4,100.0,0.4125454493325339,0.1431804917493694,0.15324188921864038,23.44385759078623,0.7000726674000255,6000.0,0.024134192959434017,0.016488845780795344,17527.0
crossing external,crossing_90_e_5,isotropic_unconstrained,4,100.0,0.4125454493325339,0.1431804917493694,0.15324188921864038,23.44385759078623,0.7000726674000255,6000.0,0.024134192959434017,0.016488845780795344,17527.0
crossing external,crossing_90_e_5,shared_goal_frame,6,100.0,0.40493801777165367,0.14049879145147523,0.16410390363846494,22.540481650634998,0.7110321354653649,6000.0,0.02282193187653335,0.015347749186968677,17527.0
crossing external,crossing_90_e_5,decoupled_scalar_geometry,8,100.0,0.40549517323513234,0.1399692713528693,0.1484264175424496,22.52837110182312,0.7102364048713539,6000.0,0.023449535003138015,0.015918297483882012,17527.0
crossing external,crossing_90_e_5,tensor_persistence_only,2,100.0,0.40774400180043346,0.1381883360968242,0.1836390978767763,21.78965746790977,0.7070135029924313,6000.0,0.023221315684372683,0.014777200890055343,17527.0
crossing external,crossing_90_e_5,tensor_no_isotropic,8,100.0,0.40492939422062313,0.13689706647656355,0.18338633232113535,21.104899442079844,0.7110444430407596,6000.0,0.022479602898385347,0.01403548810406801,17527.0
crossing external,crossing_90_e_5,tensor_no_forward,8,100.0,0.4060344095116824,0.13703249946822119,0.1819741669756617,21.06354348887953,0.7094652246184204,6000.0,0.02305015119529868,0.014548981571290009,17527.0
crossing external,crossing_90_e_5,tensor_no_closing,8,100.0,0.40377637607618416,0.13691638643273726,0.18252567521589366,21.358236819618327,0.7126876759607617,6000.0,0.021794944942089348,0.013579049466537343,17527.0
crossing external,crossing_90_e_5,tensor_no_wall,9,100.0,0.40526979066098967,0.13682889562728084,0.1839582877624801,21.02234683145027,0.7105584285086217,6000.0,0.022878986706224683,0.014263707422833343,17527.0
crossing external,crossing_90_e_5,tensor_response,10,100.0,0.4049716616675896,0.1368174440789623,0.18379478765790927,20.93362844316585,0.710984116221884,6000.0,0.02282193187653335,0.01420665259314201,17527.0
crossing external,crossing_90_e_5,tensor_without_cap,10,100.0,0.4049716616675896,0.1368174440789623,0.18379478765790927,20.93362844316585,0.710984116221884,6000.0,0.02282193187653335,0.01420665259314201,17527.0
crossing external,crossing_90_e_5,unrestricted_ten_scalar,22,100.0,0.40808547603542455,0.13710830633574703,0.184478546289921,20.896579807888546,0.706522561455999,6000.0,0.02305015119529868,0.014606036400981343,17527.0
crossing external,crossing_90_e_5,invariant_ridge,26,100.0,0.4082686594248963,0.13729762972809986,0.18663023884461633,21.07439463966027,0.7062590271664853,6000.0,0.023221315684372683,0.014606036400981343,17527.0
crossing external,crossing_90_e_5,interaction_mlp,18434,100.0,0.3751999425249147,0.1278572424303228,0.17166586539542344,18.383175202195243,0.7519164489725991,6000.0,0.021452615963941348,0.013008501169624008,17527.0
crossing external,crossing_90_e_5,goal_stable_neural,18434,100.0,0.3756023156907433,0.12761694088114325,0.17278373281746234,18.333481862434013,0.751384062485796,6000.0,0.021737890112398014,0.013008501169624008,17527.0
crossing external,crossing_90_e_5,tensor_residual,18700,100.0,0.36972123969048154,0.1254907725495789,0.1595493292766093,18.757848485623406,0.7591086283768442,6000.0,0.021794944942089348,0.012951446339932676,17527.0
crossing external,crossing_90_e_5,tensor_residual_ungated,18700,100.0,0.36972123969048154,0.1254907725495789,0.1595493292766093,18.757848485623406,0.7591086283768442,6000.0,0.021794944942089348,0.012951446339932676,17527.0
crossing external,crossing_90_e_5,gel_ped,37134,100.0,0.37083873007158896,0.12611736721396843,0.16499739985972883,18.43444330187863,0.7576502290005415,6000.0,0.021566725623324016,0.012837336680550008,17527.0
crossing external,crossing_90_e_6,constant_velocity,0,100.0,0.4139040964301594,0.1429252319198045,0.15345590807174164,21.786136732855056,0.7588671589295692,6000.0,0.02407508990065216,0.015420247455354422,16407.0
crossing external,crossing_90_e_6,social_force,4,100.0,0.398937825949796,0.13809041250216827,0.15658966586826606,20.69986441092987,0.7759900304456571,6000.0,0.022856098006948253,0.014506003535076492,16407.0
crossing external,crossing_90_e_6,isotropic_constrained,4,100.0,0.39893782601416894,0.13809041252783527,0.1565896659430939,20.699864455552284,0.7759900303733642,6000.0,0.022856098006948253,0.014506003535076492,16407.0
crossing external,crossing_90_e_6,isotropic_unconstrained,4,100.0,0.39893782601416894,0.13809041252783527,0.1565896659430939,20.699864455552284,0.7759900303733642,6000.0,0.022856098006948253,0.014506003535076492,16407.0
crossing external,crossing_90_e_6,shared_goal_frame,6,100.0,0.395996055157092,0.1371549808925878,0.1719903946538246,20.02654524318919,0.7792815523770311,6000.0,0.02200280368135552,0.013652709209483757,16407.0
crossing external,crossing_90_e_6,decoupled_scalar_geometry,8,100.0,0.3936143903180822,0.13569144876911587,0.15237199291424083,20.106124687750295,0.781928531059808,6000.0,0.02236850124946669,0.01414030596696532,16407.0
crossing external,crossing_90_e_6,tensor_persistence_only,2,100.0,0.39550820863980474,0.132321033643954,0.18285001230424805,19.006160673367813,0.7798250446594066,6000.0,0.021941854086670324,0.013043213262631803,16407.0
crossing external,crossing_90_e_6,tensor_no_isotropic,8,100.0,0.3940539519747323,0.13135563030447753,0.18300374516869197,18.645928069425914,0.7814412044724173,6000.0,0.022063753276040713,0.012982263667946609,16407.0
crossing external,crossing_90_e_6,tensor_no_forward,8,100.0,0.3951802973557504,0.13148163789068645,0.18061572148605312,18.49872265211586,0.780189982334749,6000.0,0.02181995489729993,0.012921314073261412,16407.0
crossing external,crossing_90_e_6,tensor_no_closing,8,100.0,0.39237520709926893,0.13127113607444355,0.18291658628992863,18.79065013898425,0.7832994419788001,6000.0,0.02121045895044798,0.012616566099835436,16407.0
crossing external,crossing_90_e_6,tensor_no_wall,9,100.0,0.39529273566718715,0.1314806799648045,0.18384631101636334,18.505802762774184,0.7800648820531587,6000.0,0.022185652465411106,0.013104162857317,16407.0
crossing external,crossing_90_e_6,tensor_response,10,100.0,0.3949394988085606,0.13147518305786593,0.1837277656626508,18.50184242280979,0.7804577781086991,6000.0,0.02212470287072591,0.013043213262631803,16407.0
crossing external,crossing_90_e_6,tensor_without_cap,10,100.0,0.3949394988085606,0.13147518305786593,0.1837277656626508,18.50184242280979,0.7804577781086991,6000.0,0.02212470287072591,0.013043213262631803,16407.0
crossing external,crossing_90_e_6,unrestricted_ten_scalar,22,100.0,0.39972622442130495,0.13210327211356968,0.1833285418937879,18.267114120159043,0.7751037588642142,6000.0,0.02212470287072591,0.013104162857317,16407.0
crossing external,crossing_90_e_6,invariant_ridge,26,100.0,0.4001479573843952,0.1324108461193754,0.18642741458634832,18.097251054765895,0.7746289529280576,6000.0,0.022185652465411106,0.013104162857317,16407.0
crossing external,crossing_90_e_6,interaction_mlp,18434,100.0,0.37159500277443275,0.1250948761375989,0.18296257903082658,16.21307472069104,0.805644585652651,6000.0,0.020600963003596026,0.011458523800816725,16407.0
crossing external,crossing_90_e_6,goal_stable_neural,18434,100.0,0.37138752084829724,0.12492689893418107,0.1838499229063699,16.131272880810577,0.8058615636933902,6000.0,0.02054001340891083,0.011458523800816725,16407.0
crossing external,crossing_90_e_6,tensor_residual,18700,100.0,0.3608456598179201,0.12128659197051857,0.16566523923579124,16.34705316278277,0.8167264104534736,6000.0,0.02133235813981837,0.011763271774242702,16407.0
crossing external,crossing_90_e_6,tensor_residual_ungated,18700,100.0,0.3608456598179201,0.12128659197051857,0.16566523923579124,16.34705316278277,0.8167264104534736,6000.0,0.02133235813981837,0.011763271774242702,16407.0
crossing external,crossing_90_e_6,gel_ped,37134,100.0,0.36311486387104797,0.12214215997854522,0.17270331311310508,16.147156244668025,0.8144141042201306,6000.0,0.020722862192966415,0.011336624611446335,16407.0
